id,name,latitude,longitude,rating,numberOfReviews,priceRange,rawRanking,website,cuisine,dishes,features,phone,rankingString,locationString
6672512.0,Mezze on the Deck,-1.293732,36.79528,4.5,54,,3.518994092941284,http://www.fourpointsnairobihurlingham.com,"Mediterranean, Lebanese, Pub, Middle Eastern, Vegetarian Friendly, Vegan Options",,"Reservations, Outdoor Seating, Seating, Serves Alcohol, Table Service",+254 20 2927000,"#93 of 1,048 places to eat in Nairobi",Nairobi
3267178.0,Exchange Bar,-1.283999,36.82284,4.5,57,"KESÂ 1,482 - KESÂ 2,224",3.4975357055664062,http://www.sarovahotels.com,,,"Seating, Television, Wheelchair Accessible, Serves Alcohol",+254 20 2757000,"#98 of 1,048 places to eat in Nairobi",Nairobi
950947.0,Mediterraneo,-1.29929,36.79375,4.0,260,,3.5065758228302,http://www.mediterraneorestaurant.co.ke/,"Italian, Vegetarian Friendly, Vegan Options","Pasta, Lasagne, Salad, Risotto, Tiramisu, Salmon, Prawns, Lamb, Pesto, Fish","Outdoor Seating, Serves Alcohol, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Accepts Discover, Takeout, Reservations, Seating, Parking Available, Highchairs Available, Wheelchair Accessible, Full Bar, Accepts Credit Cards",+254 734 845077,"#95 of 1,048 places to eat in Nairobi",Nairobi
24985840.0,beit e selam,-1.262545,36.805088,5.0,18,,3.534813404083252,,"Pub, Fusion, Gastropub",,"Reservations, Outdoor Seating, Street Parking, Wheelchair Accessible, Serves Alcohol, Full Bar, Accepts Visa, Digital Payments, Free Wifi, Accepts Credit Cards, Dog Friendly",+254 702 882508,"#89 of 1,048 places to eat in Nairobi",Nairobi
1053829.0,Taste of China (TOC),-1.257714,36.81157,4.0,153,,3.5650997161865234,http://www.toc.co.ke/,"Vegetarian Friendly, Vegan Options","Noodle, Ribs, Wings, Chili, Prawns, Beef, Fried rice, Pork","Wheelchair Accessible, Delivery, Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Validated Parking, Free off-street parking, Highchairs Available, Serves Alcohol, Accepts American Express, Accepts Mastercard, Accepts Visa, Cash Only, Accepts Credit Cards, Full Bar, Wine and Beer, Digital Payments, Family style, Gift Cards Available",+254 720 222211,"#82 of 1,048 places to eat in Nairobi",Nairobi
8417064.0,Tandoori Patio,-1.259149,36.801517,4.0,71,"KESÂ 1,482 - KESÂ 2,520",3.499631404876709,http://tandooripatio.co.ke/,"Asian, Vegetarian Friendly, Vegan Options",,"Delivery, Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi",+254 735 959595,"#96 of 1,048 places to eat in Nairobi",Nairobi
17654764.0,Pallet Cafe,-1.27732,36.77152,5.0,37,,3.52405047416687,https://www.facebook.com/PalletCafeKenya/,"Seafood, Fast Food, Contemporary, Healthy, Cafe, Vegetarian Friendly, Vegan Options",Burger,"Seating, Table Service, Reservations, Highchairs Available",+254 741 851685,"#92 of 1,048 places to eat in Nairobi",Nairobi
6276115.0,"Asmara Restaurant, Westlands",-1.253088,36.798504,4.0,151,"KESÂ 148,236 - KESÂ 303,884",3.558878183364868,http://www.asmara.co.ke,"African, Ethiopian, Vegetarian Friendly, Vegan Options, Gluten Free Options","Juice & Smoothies, Pasta, Beef, Pesto, Fish","Delivery, Highchairs Available, Takeout, Reservations, Outdoor Seating, Buffet, Seating, Parking Available, Free off-street parking, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Accepts Visa, Playgrounds",+254 721 948020,"#83 of 1,048 places to eat in Nairobi",Nairobi
1143745.0,Havana Bar & Restaurante,-1.264146,36.804356,4.0,155,"KESÂ 445 - KESÂ 2,816",3.537747859954834,http://www.facebook.com/HavanaBarNairobi,"International, Grill, Pub, Vegetarian Friendly","Fajitas, Curry","Seating, Television, Serves Alcohol, Full Bar, Reservations, Live Music",+254 724 803452,"#86 of 1,048 places to eat in Nairobi",Nairobi
2074280.0,Java House Mama Ngina,-1.285743,36.823074,4.0,195,,3.528329610824585,http://javahouseafrica.com/,"Diner, Healthy","Juice & Smoothies, Sandwiches, Burger, Salad, Cakes","Takeout, Seating, Highchairs Available, Free Wifi, Accepts Credit Cards",+254 721 494049,"#91 of 1,048 places to eat in Nairobi",Nairobi
1945635.0,La Salumeria,-1.291389,36.770332,4.0,218,,3.5547006130218506,http://www.lasalumeria.co.ke,"Pizza, European, Vegetarian Friendly","Lasagne, Salad, Tiramisu, Beef, Pesto, Fish","Takeout, Reservations, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar",+254 796 088520,"#84 of 1,048 places to eat in Nairobi",Nairobi
941799.0,Cedars,-1.288661,36.79093,4.0,243,,3.535146951675415,http://www.cedarsnairobi.com,"Mediterranean, Middle Eastern, Vegetarian Friendly, Vegan Options, Halal, Gluten Free Options","Falafel, Salad, Wings, Hummus, Lamb, Fish","Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Table Service, Delivery, Television, Highchairs Available, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Accepts Credit Cards, Playgrounds, Dog Friendly, Family style",+254 20 2710399,"#88 of 1,048 places to eat in Nairobi",Nairobi
3439805.0,Royal Kitchen Indian And Chinese Restaurant,-1.266647,36.805763,4.5,88,"KESÂ 1,482 - KESÂ 2,965",3.5941176414489746,https://www.facebook.com/RK.WESTLANDS/,Vegan Options,,,+254 20 8155399,"#78 of 1,048 places to eat in Nairobi",Nairobi
4593356.0,Artcaffe,-1.257198,36.802967,4.0,266,,3.433173418045044,http://artcaffe.co.ke,"Cafe, European, Vegetarian Friendly, Vegan Options","Sandwiches, Pasta, Falafel, Burger, Schnitzel, Salad, Toasts, Pesto, Cakes","Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Free Wifi",+254 719 269477,"#115 of 1,048 places to eat in Nairobi",Nairobi
8600543.0,Cafe Deli Restaurant,-1.283676,36.818596,4.0,94,"KESÂ 445 - KESÂ 4,447",3.554288387298584,http://www.cafedeli.co.ke/,"Cafe, Vegetarian Friendly, Vegan Options",Cakes,"Delivery, Reservations, Accepts Visa, Takeout, Seating, Wheelchair Accessible, Serves Alcohol, Accepts Mastercard, Free Wifi, Accepts Credit Cards",+254 710 465291,"#84 of 1,048 places to eat in Nairobi",Nairobi
3314018.0,Kengeles Lavington Green,-1.280508,36.77043,4.0,113,"KESÂ 1,038 - KESÂ 2,224",3.4561049938201904,http://www.facebook.com/kengeleslavington,"Pub, International, Vegetarian Friendly, Vegan Options",Burger,"Takeout, Outdoor Seating, Seating, Parking Available, Television, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Table Service, Reservations, Live Music",+254 700 554554,"#112 of 1,048 places to eat in Nairobi",Nairobi
1075417.0,K'Osewe Ranalo Foods,-1.282898,36.821945,4.0,173,"KESÂ 741 - KESÂ 1,482",3.5954556465148926,https://www.facebook.com/KOsewe-Ranalo-Foods-159955014065083/,Vegetarian Friendly,"Tilapia, Beef, Fish","Takeout, Seating, Television, Serves Alcohol, Full Bar, Outdoor Seating, Table Service, Live Music",+254 721 323238,"#76 of 1,048 places to eat in Nairobi",Nairobi
1214211.0,Mandhari Restaurant,-1.28877,36.81289,4.5,93,,3.441924810409546,http://www.serenahotels.com/serenanairobi/mandharirestaurant-en.html,"Vegetarian Friendly, Gluten Free Options","Lamb, Fish","Reservations, Seating, Parking Available, Full Bar, Outdoor Seating, Private Dining, Serves Alcohol, Wine and Beer, Digital Payments",+254 732 124000,"#114 of 1,048 places to eat in Nairobi",Nairobi
15113697.0,Barista & Co.,-1.26868,36.80531,4.5,23,,3.460564136505127,http://baristaco.co.ke,,,,+254 724 896442,"#110 of 1,048 places to eat in Nairobi",Nairobi
4926947.0,Cafe Villa Rosa,-1.27176,36.8087,4.0,65,,3.314769744873047,https://www.kempinski.com/en/nairobi/hotel-villa-rosa/dining/restaurants/cafe-villa-rosa/,"Contemporary, Vegetarian Friendly","Juice & Smoothies, Salad","Reservations, Seating, Parking Available, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Validated Parking",+254 20 3603000,"#146 of 1,048 places to eat in Nairobi",Nairobi
8734695.0,Rift Valley Spur,-1.260296,36.802666,4.5,50,"KESÂ 7,412 - KESÂ 14,824",3.4602832794189453,http://www.spursteakranches.com/ke?utm_source=Tripadvisor&utm_medium=website_link&utm_campaign=SP&utm_content=SP,"Steakhouse, Bar, Barbecue, Grill, Vegetarian Friendly","Chicken Wings, Burger, Ribs, Wings","Takeout, Reservations, Seating, Parking Available, Free off-street parking, Television, Highchairs Available, Wheelchair Accessible, Full Bar, Accepts American Express, Accepts Mastercard, Accepts Visa, Digital Payments, Free Wifi, Delivery, Serves Alcohol, Accepts Credit Cards, Table Service",+254 791 478211,"#111 of 1,048 places to eat in Nairobi",Nairobi
1595797.0,Pango Brasserie,-1.291802,36.81037,4.5,117,"KESÂ 444,708 - KESÂ 741,180",3.5704545974731445,http://www.clhg.com,"European, Pub, Wine Bar, Vegetarian Friendly, Gluten Free Options","Crab, Lobster, Prawns, Lamb","Reservations, Seating, Parking Available, Serves Alcohol",+254 20 2881330,"#79 of 1,048 places to eat in Nairobi",Nairobi
7268389.0,Casual Bite,-1.263411,36.802593,4.5,32,,3.3065102100372314,http://www.facebook.com/casualbiteke,"Healthy, Vegetarian Friendly, Vegan Options","Burger, Salad","Reservations, Seating, Takeout, Wheelchair Accessible, Serves Alcohol",+254 727 468681,"#151 of 1,048 places to eat in Nairobi",Nairobi
4093303.0,Urban Gourmet Burgers,-1.257051,36.80298,4.0,157,,3.3301284313201904,https://www.facebook.com/urbanburgers,American,"Cheeseburger, Burger, Salad, Wings, Chili, Beef, Lamb","Delivery, Takeout, Seating, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Parking Available",+254 20 3746172,"#140 of 1,048 places to eat in Nairobi",Nairobi
4433502.0,Pwani pool restaurant,-1.29216,36.810493,4.0,57,"KESÂ 444,708 - KESÂ 741,180",3.3148069381713867,http://www.clhg.com,"Bar, International, Pub",Burger,"Reservations, Outdoor Seating, Seating, Serves Alcohol, Television, Wheelchair Accessible, Free Wifi, Accepts Credit Cards",+254 20 2881000,"#145 of 1,048 places to eat in Nairobi",Nairobi
7171138.0,Soko Restaurant,-1.270447,36.803307,4.0,163,"KESÂ 2,965 - KESÂ 8,894",3.5682764053344727,http://www.d2nairobi.com/dining,"African, Cafe, European, Asian, Vegetarian Friendly, Vegan Options, Gluten Free Options","Burger, Ribs, Salad, Beef, Fish, Pork","Buffet, Seating, Parking Available, Valet Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Reservations, Outdoor Seating, Table Service, Wine and Beer, Accepts Credit Cards, Family style, Non-smoking restaurants",+254 20 4233000,"#81 of 1,048 places to eat in Nairobi",Nairobi
2287737.0,Artcaffe,-1.23505,36.80421,4.0,141,,3.33780837059021,,"European, Vegetarian Friendly, Vegan Options","Sandwiches, Pasta, Burger, Salad, Pesto","Delivery, Takeout, Outdoor Seating, Seating, Serves Alcohol, Reservations, Wheelchair Accessible",,"#137 of 1,048 places to eat in Nairobi",Nairobi
8603723.0,Zing Lounge and Bar,-1.270357,36.803402,4.5,33,,3.3139777183532715,http://www.dusit.com/dusitd2/nairobi/dining/,"Pub, Gluten Free Options",,"Reservations, Serves Alcohol, Outdoor Seating, Seating, Parking Available, Validated Parking, Full Bar, Wine and Beer, Free Wifi, Sports bars",+254 787 657001,"#147 of 1,048 places to eat in Nairobi",Nairobi
4148637.0,Mama Oliech's Restaurant,-1.294243,36.79136,4.0,91,,3.3229212760925293,http://www.facebook.com/MAMA-Oliech-Restaurant-879977065412004/,,"Tilapia, Fish","Takeout, Reservations, Seating, Parking Available, Serves Alcohol, Table Service, Television",+254 723 925604,"#143 of 1,048 places to eat in Nairobi",Nairobi
26353093.0,Fez Restaurant,-1.292025,36.795277,5.0,10,,3.310344219207764,,"Cafe, Barbecue, Diner, Arabic",,"Delivery, Takeout, Reservations, Outdoor Seating, Buffet, Parking Available, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Accepts Discover, Accepts Credit Cards, Non-smoking restaurants",+254 716 942222,"#149 of 1,048 places to eat in Nairobi",Nairobi
2060171.0,Mukutan Garden Cafe',-1.291467,36.81025,4.0,80,"KESÂ 296,472 - KESÂ 592,944",3.3394038677215576,http://www.clhg.com,Vegetarian Friendly,"Sandwiches, Burger, Salad","Reservations, Outdoor Seating, Seating, Parking Available, Full Bar, Validated Parking, Wheelchair Accessible, Serves Alcohol, Wine and Beer, Free Wifi, Accepts Credit Cards, Table Service, Waterfront",+254 722 204429,"#136 of 1,048 places to eat in Nairobi",Nairobi
25147579.0,Nana Inkiri,-1.279066,36.7777,4.5,21,"KESÂ 1,186 - KESÂ 10,377",3.352170944213867,http://nanainkiri.com,"Barbecue, Grill, Diner, Wine Bar",,"Delivery, Reservations, Outdoor Seating, Private Dining, Seating, Parking Available, Television, Wine and Beer, Digital Payments, Free Wifi, Accepts Credit Cards, Table Service, Jazz Bar, Family style, Gift Cards Available",+254 716 458811,"#134 of 1,048 places to eat in Nairobi",Nairobi
1082559.0,Osteria del Chianti,-1.288844,36.790054,3.5,334,,3.3621420860290527,http://www.osteriadelchianti.com,"Pizza, Mediterranean, European, Vegetarian Friendly, Vegan Options","Lasagne, Shrimp, Salad, Lamb chops, Risotto, Tiramisu, Focaccia, Gelato, Lamb, Ossobuco, Pesto, Fish","Delivery, Takeout, Reservations, Outdoor Seating, Seating, Parking Available, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Live Music",+254 724 277332,"#131 of 1,048 places to eat in Nairobi",Nairobi
3971422.0,Artcaffe,-1.258765,36.80552,4.0,74,,3.3525266647338867,http://artcaffe.co.ke,"International, Mediterranean, European, Vegetarian Friendly",Salad,"Seating, Delivery, Takeout, Outdoor Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol",+254 20 3741197,"#133 of 1,048 places to eat in Nairobi",Nairobi
3155527.0,Bridges Organic Restaurant,-1.283711,36.81909,4.5,37,"KESÂ 148 - KESÂ 2,224",3.336066246032715,http://www.bridgesorganics.com,"International, Healthy, Vegetarian Friendly, Vegan Options",Juice & Smoothies,"Takeout, Seating, Delivery, Table Service",+254 714 047177,"#139 of 1,048 places to eat in Nairobi",Nairobi
8413239.0,88,-1.27176,36.8087,4.0,50,,3.325222969055176,http://www.kempinski.com/en/nairobi/hotel-villa-rosa/dining/restaurants/88/,"Vegan Options, Vegetarian Friendly","Tempura, Salad, Curry, Prawns","Reservations, Seating, Serves Alcohol, Takeout, Wheelchair Accessible",+254 20 3603000,"#141 of 1,048 places to eat in Nairobi",Nairobi
7778220.0,Clay Oven Restaurant,-1.26429,36.80568,4.0,58,,3.3576414585113525,http://www.clayoven.co.ke/index.php,"Asian, Vegetarian Friendly, Vegan Options",,"Delivery, Takeout, Reservations, Seating, Serves Alcohol, Outdoor Seating, Highchairs Available",+254 708 778877,"#132 of 1,048 places to eat in Nairobi",Nairobi
10290440.0,The Alchemist Bar,-1.262589,36.803825,4.0,74,,3.324347734451294,http://www.alchemist254.com,"Indian, Cafe, Pub","Burger, Wings","Outdoor Seating, Seating, Serves Alcohol, Full Bar, Accepts Credit Cards, Wine and Beer",+254 777 779055,"#142 of 1,048 places to eat in Nairobi",Nairobi
3699196.0,For You Chinese Restaurant,-1.289756,36.77099,4.0,238,,3.395282745361328,,"Asian, Vegetarian Friendly, Vegan Options","Noodle, Ribs, Wings, Chili, Prawns, Beef, Duck, Fried rice, Fish, Pork","Delivery, Takeout, Reservations, Outdoor Seating, Private Dining, Seating, Parking Available, Validated Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Table Service, Playgrounds",+254 733 648724,"#126 of 1,048 places to eat in Nairobi",Nairobi
15118132.0,Five Senses Restaurant,-1.29182,36.783287,4.5,32,"KESÂ 5,188 - KESÂ 22,235",3.3692915439605717,http://www.5senses.co.ke/,"Seafood, Mediterranean, Contemporary, Wine Bar, Vegetarian Friendly, Vegan Options",Lamb,"Reservations, Seating, Takeout, Private Dining, Parking Available, Highchairs Available, Wheelchair Accessible, Full Bar, Wine and Beer, Digital Payments, Free Wifi, Accepts Credit Cards, Live Music, Family style, Non-smoking restaurants, Gift Cards Available",+254 743 274375,#1 of 6 places to eat in Nairobi Region,Nairobi Region
11958629.0,Chowpaty,-1.257706,36.818424,4.0,53,,3.3920576572418213,http://www.chowpatyrestaurants.com/,"Asian, Vegetarian Friendly, Vegan Options",Juice & Smoothies,"Delivery, Takeout, Reservations, Seating",+254 722 999995,"#128 of 1,048 places to eat in Nairobi",Nairobi
4128523.0,The Bistro at Palacina,-1.283243,36.791847,4.5,56,"KESÂ 1,482 - KESÂ 7,412",3.398826837539673,http://www.palacina.com/dining,,,"Reservations, Outdoor Seating, Seating, Parking Available, Street Parking, Free off-street parking, Serves Alcohol, Full Bar, Accepts American Express, Accepts Mastercard, Accepts Visa, Digital Payments, Free Wifi, Takeout",+254 733 777173,"#124 of 1,048 places to eat in Nairobi",Nairobi
7704637.0,Ventana,-1.23995,36.74448,4.5,49,,3.398154735565185,http://www.bidwoodsuites.com/ventana-bar-restaurant/,Vegan Options,Salad,"Reservations, Outdoor Seating, Seating, Serves Alcohol, Table Service",+254 737 555999,"#125 of 1,048 places to eat in Nairobi",Nairobi
9755616.0,The Manor 540,-1.26013,36.78178,4.5,50,,3.3362784385681152,http://www.facebook.com/The-Manor-540-1572061169721018/info/,"Bar, Pub, Vegetarian Friendly","Fish, Pork","Takeout, Reservations, Outdoor Seating, Seating, Highchairs Available, Table Service",+254 720 314995,"#138 of 1,048 places to eat in Nairobi",Nairobi
5978875.0,Tin Tin Restaurant,-1.29007,36.82185,4.5,35,,3.350780725479126,http://www.tintin.co.ke,"Asian, Vegetarian Friendly",,"Delivery, Takeout, Reservations, Buffet, Private Dining, Seating, Television, Serves Alcohol, Full Bar, Wine and Beer, Free Wifi, Accepts Credit Cards, Table Service",+254 20 2229093,"#135 of 1,048 places to eat in Nairobi",Nairobi
12453490.0,Argenti Restaurant and Lounge Riverside,-1.271257,36.793236,4.5,61,"KESÂ 148,236 - KESÂ 592,944",3.425579309463501,http://www.gemsuites.com/argenti-restaurant-and-lounge/,"Mediterranean, European, Vegetarian Friendly, Vegan Options, Gluten Free Options",Burger,"Takeout, Reservations, Outdoor Seating, Buffet, Seating, Parking Available, Free off-street parking, Wheelchair Accessible, Full Bar, Accepts American Express, Accepts Mastercard, Accepts Visa, Digital Payments, Serves Alcohol",+254 20 4289100,"#120 of 1,048 places to eat in Nairobi",Nairobi
